id,full_name,credit_sco,gender,age,occupation,balance,monthly_ir,origin_province,tenure_ye,married,nums_card,nums_service,active_member,last_transaction_month,customer_segment,engagement_score,loyalty_level,digital_behavior,risk_score,risk_segment,cluster_group,exit
40028,Bùi Quang Anh,688,1,60,8,31450695,12000000,5,3,2,2,4,0,0,2,21,0,1,0.2997,0,2,1
35095,Hoàng Đức Nhiên,749,1,40,9,195250701,114000000,2,1,0,4,4,0,0,3,27,0,1,0.1897,0,4,0
3999,Mai Trần Vũ,754,1,52,2,61429928,16000000,5,1,1,2,2,0,0,1,14,0,1,0.2967,0,1,0
41020,Mai Văn Duyên,686,0,67,4,52561807,28000000,8,1,1,1,1,0,0,1,7,0,1,0.301,0,1,0
47723,Trần Đức Khoa,614,1,50,1,9768699,18000000,5,3,1,2,2,0,0,1,14,0,1,0.4008,1,2,0
72230,Vũ Thu Vi,654,0,60,6,12651071,10000000,5,3,0,5,3,0,0,2,26,0,1,0.3612,0,2,0
36258,Vũ Xuân Ngọc,745,0,43,0,218163083,179000000,5,2,1,4,5,0,0,3,31,0,1,0.1759,0,4,0
1654,Phạm Anh Hoàng,635,1,44,4,49263581,27000000,6,0,2,1,5,1,42345729,1,77,0,0,0.1998,0,1,0
41272,Phạm Thị Mai,762,0,67,1,24411423,16000000,5,2,1,1,3,0,0,1,14,0,1,0.2953,0,2,0
43679,Dương Thị Ánh,646,0,74,2,93887953,15000000,3,2,2,2,2,0,0,1,14,0,1,0.3475,0,2,0
17422,Dương Hoàng Duyên,800,0,38,9,233752904,99000000,7,4,1,5,8,0,0,3,45,2,1,0.1375,0,4,0
3953,Đặng Hoàng Phúc,692,1,59,9,60529535,77000000,1,2,1,5,6,0,0,3,38,2,1,0.1868,0,4,0
17419,Hoàng Minh Yến,634,0,60,1,20244212,24000000,6,2,1,1,1,0,0,1,7,0,1,0.3725,0,2,0
74098,Dương Ngọc Yến,772,0,39,9,85808767,109000000,8,0,1,3,5,1,93870714,3,76,0,0,0.0821,0,3,0
47052,Đặng Thu Xuân,697,0,55,3,28738592,23000000,5,1,0,2,1,0,0,1,10,0,1,0.3073,0,1,0
49568,Phạm Thị Huy,702,1,43,4,22555359,30000000,5,0,1,4,2,1,15065586,1,65,0,0,0.1757,0,1,0
1502,Bùi Đức Trọng,607,1,57,2,13594625,25000000,4,0,1,3,4,1,23726969,1,73,0,0,0.2599,0,1,0
63980,Nguyễn Minh Vân,693,0,33,1,95760421,22000000,4,1,0,2,2,0,0,1,14,0,1,0.2863,0,1,0
68756,Lê Quang Minh,718,1,30,2,11091251,18000000,1,3,1,1,4,0,0,1,18,0,1,0.2883,0,2,0
4315,Mai Đức Quang,690,1,53,7,19050432,14000000,1,1,0,4,6,0,0,2,34,0,1,0.2748,0,1,1
54488,Đặng Xuân Mai,622,0,41,6,6306936,12000000,5,2,3,1,1,0,0,2,7,0,1,0.4226,1,2,0
71455,Nguyễn Quang Linh,661,0,33,2,15823217,10000000,1,3,0,3,2,0,0,2,16,0,1,0.364,0,2,1
435,Phạm Thị Dương,678,0,66,7,38774950,26000000,0,1,2,2,2,0,0,1,14,0,1,0.3042,0,1,0
12031,Trần Anh Linh,603,0,37,6,3880734,10000000,5,0,0,3,4,1,1600242,2,66,0,0,0.309,0,1,0
40739,Nguyễn Thu Nam,762,1,45,0,118485948,141000000,4,4,3,3,6,0,0,3,31,0,1,0.1707,0,4,0
24317,Đặng Hoàng Hương,665,0,34,2,34809034,22000000,5,4,1,4,5,0,0,1,31,0,1,0.289,0,2,0
45595,Vũ Thu Mai,716,0,54,5,24297846,36000000,5,1,0,3,3,1,23197716,0,67,2,0,0.1503,0,1,0
48104,Phạm Ngọc Hoàng,669,1,55,3,78448055,35000000,2,3,1,2,2,0,0,0,14,0,1,0.2867,0,2,0
25117,Trần Hoàng Ngọc,730,0,44,2,3594595,9000000,7,0,2,3,3,1,2037241,2,63,0,0,0.2274,0,1,0
35176,Hoàng Ngọc Phúc,772,1,47,9,107698734,93000000,5,1,1,2,3,0,0,3,17,0,1,0.2094,0,4,0
45290,Hoàng Quang Dương,667,0,35,8,3618232,4000000,5,3,1,1,3,0,0,2,14,0,1,0.3753,0,2,1
15189,Lê Thị Quang,716,1,31,1,20619416,24000000,4,3,1,4,4,0,0,1,27,0,1,0.2688,0,2,0
26453,Lê Thị Tú,708,1,52,0,177355695,103000000,1,3,1,4,4,0,0,3,27,0,1,0.1909,0,4,0
2490,Lê Trần Nhiên,668,1,52,2,21246047,20000000,2,0,1,4,5,1,19753113,1,81,0,0,0.191,0,1,0
77871,Hoàng Đức Châu,699,1,74,3,92741395,48000000,5,3,1,1,1,0,0,0,7,0,1,0.2412,0,2,0
55274,Vũ Hữu Vi,652,0,35,2,3835869,13000000,5,1,0,5,2,0,0,2,22,0,1,0.3841,0,1,1
67501,Nguyễn Xuân Chi,652,0,39,3,26979290,41000000,4,0,0,5,7,1,16038913,0,85,0,0,0.1371,0,1,0
38904,Bùi Xuân Hồng,644,0,38,6,9105798,13000000,3,3,1,2,2,0,0,2,14,0,1,0.3817,0,2,1
5507,Bùi Thu Anh,664,1,32,0,23742295,58000000,5,0,1,3,6,0,0,0,31,0,1,0.2261,0,1,0
55916,Hoàng Hữu Vân,678,0,42,7,23207112,17000000,5,3,1,1,3,0,0,1,14,0,1,0.3159,0,2,0
6435,Vũ Văn Yến,631,0,49,7,62511088,15000000,6,2,1,1,3,0,0,1,14,0,1,0.3549,0,2,0
39039,Đặng Quang Minh,723,1,42,0,163044760,111000000,8,1,1,3,8,1,63502047,3,85,2,0,0.0369,0,4,0
41025,Bùi Kim Huy,648,1,35,8,4033977,11000000,4,1,0,2,7,0,0,2,32,0,1,0.329,0,1,1
61664,Đặng Ngọc Huy,730,1,46,5,69605610,71000000,5,2,1,2,3,0,0,3,17,0,1,0.2146,0,2,0
25437,Hoàng Gia Vũ,688,1,46,3,9250046,25000000,2,0,0,3,7,1,28753388,1,87,0,0,0.146,0,1,0
39052,Hoàng Thị Huy,691,1,63,7,28790076,27000000,1,3,1,3,1,0,0,1,13,0,1,0.3053,0,2,0
40758,Hoàng Trần Trọng,791,1,51,7,40508821,25000000,5,2,0,5,2,0,0,1,22,0,1,0.2837,0,1,0
61271,Đặng Thu Mai,676,0,38,3,10244600,24000000,5,1,0,2,1,0,0,1,10,0,1,0.3388,0,1,0
39403,Lê Minh Nhiên,740,1,49,9,153176978,124000000,5,1,0,3,6,0,0,3,31,0,1,0.1676,0,4,0
14727,Mai Thị Duyên,736,0,46,7,32602089,20000000,3,3,0,2,1,0,0,1,10,0,1,0.3088,0,2,1
71132,Mai Quang Anh,754,1,63,9,88803464,74000000,7,0,1,5,4,1,23054549,3,73,0,0,0.0942,0,4,0
13780,Vũ Ngọc Ngọc,656,0,31,6,7974933,14000000,5,0,1,2,3,1,33867203,2,72,0,0,0.2518,0,1,0
56399,Dương Minh Linh,669,0,42,5,69773190,52000000,5,0,1,3,8,1,21020602,0,83,0,0,0.0781,0,1,0
13676,Vũ Thị Dương,747,0,53,1,16043043,15000000,5,0,1,2,4,1,2414300,1,63,0,0,0.1849,0,1,0
48565,Vũ Đức Huy,687,1,24,8,422915,4000000,8,0,0,1,6,0,0,2,26,0,1,0.3437,0,1,0
4380,Mai Ngọc Bảo,665,1,34,7,18894694,26000000,5,1,1,1,3,0,0,1,14,0,1,0.3134,0,1,0
65343,Mai Gia Ngọc,714,0,41,5,102153116,59000000,8,0,0,4,4,1,348931285,0,82,0,0,0.0925,0,3,0
67694,Bùi Anh Quang,713,1,62,4,45024158,29000000,8,4,0,1,1,0,0,1,7,0,1,0.2869,0,2,0
1138,Trần Thu Nhiên,663,1,61,2,52702111,20000000,5,1,0,2,3,0,0,1,17,0,1,0.315,0,1,1
47279,Mai Đức Ngọc,698,0,34,6,17120834,15000000,8,0,2,3,4,0,0,1,24,0,1,0.2911,0,1,0
43573,Đặng Thị Hồng,672,0,53,4,29556010,21000000,5,4,1,1,1,0,0,1,7,0,1,0.336,0,2,0
42859,Hoàng Kim Dương,682,0,33,2,4647703,6000000,5,1,1,2,2,1,4947613,2,62,2,0,0.2608,0,1,0
16531,Phạm Gia Thành,800,1,47,9,21783877,78000000,4,0,0,4,8,1,36591664,3,87,0,0,0.0612,0,4,0
27624,Trần Hoàng Quang,710,1,53,0,93817036,95000000,5,0,1,5,5,1,64596128,3,81,0,0,0.081,0,4,0
59397,Trần Thu Lan,620,0,52,2,87389897,20000000,5,3,1,3,1,0,0,1,13,0,1,0.3769,0,2,0
72537,Nguyễn Gia Dũng,701,1,48,4,113471446,41000000,5,0,1,2,7,0,0,0,32,0,1,0.1768,0,1,0
58568,Đặng Ngọc Khoa,704,1,60,2,99562945,16000000,7,4,1,4,2,0,0,1,20,0,1,0.2908,0,2,0
53990,Mai Hữu Hồng,667,0,67,4,59817361,20000000,5,1,1,2,4,0,0,1,21,0,1,0.297,0,1,0
39433,Trần Kim Dương,620,0,78,7,46450560,28000000,5,0,1,2,3,1,46208459,1,72,0,0,0.2385,0,1,0
63997,Lê Kim Nam,611,1,43,1,23720061,24000000,6,3,1,2,4,0,0,1,21,0,1,0.3561,0,2,1
56102,Trần Văn Duyên,598,0,54,8,7158935,6000000,5,2,1,5,2,0,0,2,22,0,1,0.4446,1,2,0
40413,Đặng Thị Xuân,752,0,47,0,121293600,149000000,5,3,1,2,8,0,0,3,36,2,1,0.1454,0,4,0
75008,Nguyễn Thu Khoa,741,1,80,4,40951548,20000000,4,4,1,3,3,0,0,1,20,0,1,0.281,0,2,0
63962,Đặng Kim Hồng,661,0,70,7,25908447,15000000,5,2,1,1,2,0,0,1,10,0,1,0.3481,0,2,0
12413,Nguyễn Gia Khoa,624,1,45,6,4844383,8000000,8,2,0,3,3,0,0,2,20,0,1,0.4068,1,2,1
71087,Trần Trần Tùng,748,1,33,0,64866087,102000000,5,0,1,2,5,0,0,3,25,0,1,0.1905,0,4,0
13242,Trần Thị Thành,657,1,64,3,11159190,13000000,8,3,1,3,2,0,0,2,16,0,1,0.3662,0,2,0
69021,Hoàng Xuân Nhiên,659,1,53,2,15382378,13000000,5,0,1,2,4,1,5877724,2,66,0,0,0.2304,0,1,0
15175,Nguyễn Quang Ngọc,653,0,63,3,47709238,9000000,7,2,1,1,4,0,0,2,18,0,1,0.3357,0,2,0
44057,Phạm Ngọc Bảo,677,1,48,0,116777236,65000000,2,1,0,2,5,0,0,3,25,0,1,0.2064,0,1,0
48930,Phạm Đức Huy,736,1,45,3,53284431,19000000,0,2,0,5,3,0,0,1,26,0,1,0.2799,0,1,0
14503,Trần Hoàng Minh,602,1,71,4,52143325,29000000,5,2,1,3,2,0,0,1,16,0,1,0.3706,0,2,0
12728,Mai Trần Xuân,725,0,41,3,17774878,35000000,5,1,1,3,6,1,33554694,0,81,2,0,0.1186,0,1,0
62989,Lê Minh Ngọc,677,0,32,4,13161786,30000000,1,0,0,2,2,1,48756755,1,68,0,0,0.2052,0,1,0
64434,Vũ Ngọc Chi,699,0,50,6,17606406,13000000,2,0,1,2,3,0,0,2,17,0,1,0.3062,0,1,1
58362,Đặng Hữu Ngọc,686,0,66,8,23617677,7000000,5,1,1,1,1,0,0,2,7,0,1,0.3527,0,1,1
69388,Vũ Ngọc Xuân,729,0,51,0,49521904,68000000,8,0,1,2,3,1,173751360,3,72,0,0,0.1138,0,3,0
78586,Phạm Gia Yến,785,0,68,8,2797621,7000000,6,1,1,3,3,0,0,2,20,0,1,0.3394,0,1,0
20058,Bùi Thu Xuân,650,0,30,5,60922592,37000000,5,3,1,2,3,0,0,0,17,0,1,0.2923,0,2,1
5735,Phạm Thị Hưng,685,1,35,9,41640067,45000000,7,2,1,2,6,0,0,0,28,0,1,0.2083,0,1,0
44800,Bùi Gia Mai,680,0,51,3,19169317,27000000,5,1,1,2,5,0,0,1,25,0,1,0.2712,0,1,0
46742,Đặng Minh Duyên,719,0,34,1,22941188,21000000,7,2,1,1,6,0,0,1,26,0,1,0.2485,0,2,0
40980,Vũ Thanh Chi,579,0,30,6,8488129,8000000,5,4,0,2,4,0,0,2,21,0,1,0.4325,1,2,1
32862,Lê Thu Ánh,627,0,44,4,28408304,31000000,5,1,1,2,2,0,0,1,14,0,1,0.349,0,1,0
47527,Nguyễn Ngọc Vi,667,0,62,7,24221270,17000000,5,0,1,2,7,1,8011636,1,77,0,0,0.1714,0,1,0
65488,Mai Thanh Chi,704,0,52,9,30880496,70000000,2,0,1,2,6,0,0,3,28,0,1,0.187,0,1,0
24261,Vũ Gia Dương,672,0,55,9,318064201,66000000,5,3,1,5,3,0,0,3,26,0,1,0.2243,0,4,0
11858,Nguyễn Hữu Dũng,577,1,43,1,59626397,16000000,3,4,3,2,6,0,0,1,28,0,1,0.37,0,2,0
50237,Vũ Thị Hương,714,0,41,7,20364795,14000000,2,3,2,1,2,0,0,2,10,0,1,0.314,0,2,0
59319,Đặng Thanh Ánh,720,0,69,7,40492323,22000000,1,2,1,4,3,0,0,1,23,0,1,0.2772,0,2,0
29239,Mai Thanh Quang,719,1,28,7,15177384,20000000,5,0,1,1,3,1,24637528,1,67,0,0,0.188,0,1,0
52185,Đặng Anh Mai,706,0,59,0,198270946,92000000,8,2,0,3,8,0,0,3,39,2,1,0.1395,0,4,0
2302,Hoàng Ngọc Vân,725,0,37,3,19232202,35000000,5,0,1,3,4,1,17948872,0,69,0,0,0.1427,0,1,0
7419,Phạm Thu Mai,743,0,45,5,65645025,48000000,5,2,1,2,4,0,0,0,21,0,1,0.2069,0,2,0
12554,Phạm Thanh Thảo,661,0,52,5,177006856,40000000,5,2,1,3,5,0,0,0,28,0,1,0.2374,0,2,0
11284,Hoàng Trần Vân,616,0,26,6,34001875,14000000,5,2,1,2,3,0,0,2,17,0,1,0.3793,0,2,0
19966,Phạm Đức Tú,619,1,67,8,6568522,4000000,7,3,1,1,2,0,0,2,10,0,1,0.4286,1,2,1
59807,Nguyễn Thu Quang,699,1,87,9,175227031,57000000,5,1,1,2,8,1,38250209,0,83,2,0,0.037,0,4,0
12739,Dương Văn Linh,722,0,41,7,32689790,16000000,5,3,0,2,1,0,0,1,10,0,1,0.3168,0,2,0
27958,Đặng Xuân Dương,711,0,29,9,75494824,66000000,4,4,0,1,5,0,0,3,22,0,1,0.1887,0,2,0
953,Trần Thị Châu,754,1,69,9,140862588,124000000,5,3,0,1,5,0,0,3,22,0,1,0.1811,0,4,0
17450,Nguyễn Thanh Thảo,614,0,74,7,96495831,15000000,7,3,1,2,3,0,0,1,17,0,1,0.3667,0,2,0
77382,Trần Ngọc Mai,630,0,46,3,8075382,16000000,0,2,1,4,4,0,0,1,27,0,1,0.3661,0,2,0
8836,Trần Ngọc Tùng,645,1,56,6,33292039,15000000,5,4,1,2,8,0,0,1,36,2,1,0.286,0,2,0
26700,Vũ Kim Huy,631,1,59,8,38958782,12000000,5,3,0,2,4,0,0,2,21,0,1,0.3541,0,2,0
57156,Phạm Thu Hồng,625,0,48,8,2898841,5000000,5,0,1,3,1,0,0,2,13,0,1,0.443,1,1,1
26526,Đặng Trần Phúc,672,1,37,1,10468286,15000000,6,0,3,2,2,0,0,1,14,0,1,0.348,0,1,1
74068,Vũ Gia Thảo,758,0,42,9,26722058,54000000,8,0,0,1,3,0,0,0,14,0,1,0.2262,0,1,0
21763,Nguyễn Thanh Thảo,763,0,80,0,336501784,144000000,5,1,0,2,6,0,0,3,28,0,1,0.1581,0,4,0
17355,Trần Quang Quang,675,1,58,7,30800165,24000000,5,1,2,1,2,0,0,1,10,0,1,0.314,0,1,1
49297,Trần Kim Xuân,658,0,49,1,59501485,29000000,1,3,1,2,4,0,0,1,21,0,1,0.288,0,2,1
3071,Mai Ngọc Thảo,767,0,45,1,46155361,36000000,8,4,1,2,7,0,0,0,32,0,1,0.1976,0,2,0
67315,Dương Quang Phúc,751,1,38,5,25442504,40000000,6,1,1,3,1,0,0,0,13,0,1,0.2718,0,1,0
19359,Lê Đức Trung,751,1,46,9,73499806,61000000,8,2,1,4,5,1,13581597,3,73,2,0,0.084,0,4,0
22137,Mai Văn Duyên,684,0,63,3,32325273,12000000,5,3,1,2,1,0,0,2,10,0,1,0.3409,0,2,0
53618,Trần Xuân Lan,623,0,41,6,11140219,14000000,5,1,1,1,2,0,0,2,10,0,1,0.3983,0,1,0
8921,Nguyễn Ngọc Yến,648,0,31,8,2806315,3000000,6,1,1,2,2,0,0,2,14,0,1,0.4119,1,1,0
75441,Vũ Anh Quang,680,1,48,1,17969458,17000000,0,3,1,3,1,0,0,1,13,0,1,0.342,0,2,0
70942,Nguyễn Thị Nhiên,639,1,38,3,19410851,26000000,5,1,1,5,3,0,0,1,26,0,1,0.3391,0,1,0
79001,Vũ Anh Vân,667,0,70,8,11403048,4000000,7,4,3,5,1,0,0,2,19,0,1,0.3865,0,2,0
19370,Trần Thu Hoàng,623,1,41,8,49314096,6000000,5,3,2,2,1,0,0,2,10,0,1,0.4088,1,2,1
46487,Vũ Trần Anh,706,1,43,7,5378210,20000000,6,2,1,1,2,0,0,1,10,0,1,0.318,0,2,1
14355,Đặng Quang Hồng,675,0,33,5,72486478,72000000,8,0,1,2,5,0,0,3,25,0,1,0.2142,0,1,0
40840,Phạm Quang Tú,737,1,53,5,42969466,49000000,5,1,1,2,4,0,0,0,21,0,1,0.21,0,1,0
69244,Hoàng Hữu Hồng,647,0,48,4,8160863,44000000,5,0,3,3,3,0,0,0,20,0,1,0.3055,0,1,0
50913,Đặng Hoàng Duyên,660,0,58,6,24255383,14000000,5,1,1,3,1,1,1948389,2,54,2,0,0.2594,0,1,0
71987,Nguyễn Đức Tú,668,1,43,4,17627219,32000000,5,2,0,2,3,0,0,1,17,0,1,0.2992,0,2,0
43506,Bùi Hoàng Hưng,580,1,50,2,21207376,15000000,8,3,3,1,1,0,0,1,7,0,1,0.444,1,2,0
70621,Lê Ngọc Phúc,677,1,35,5,9827561,30000000,8,3,1,2,2,0,0,1,14,0,1,0.3138,0,2,0
38026,Đặng Ngọc Ngọc,715,0,57,9,65881939,65000000,8,1,0,3,5,0,0,3,28,0,1,0.1903,0,1,0
5219,Mai Đức Hưng,709,1,58,9,79455133,81000000,8,2,1,3,4,0,0,3,24,0,1,0.2006,0,4,0
64554,Vũ Gia Lan,646,0,49,0,162191402,97000000,6,3,1,2,8,0,0,3,36,2,1,0.1959,0,4,0
29703,Lê Anh Ngọc,615,0,24,6,3641924,11000000,5,0,0,2,2,1,3485100,2,57,0,0,0.3207,0,1,0
76306,Lê Thị Quang,644,1,33,4,22284883,16000000,1,3,3,3,2,0,0,1,16,0,1,0.3649,0,2,1
24623,Bùi Kim Huy,595,1,46,2,21515975,19000000,5,1,1,2,6,0,0,1,28,0,1,0.3583,0,1,0
76382,Hoàng Thu Dương,668,0,46,0,127615318,92000000,5,3,1,2,6,0,0,3,28,0,1,0.2018,0,4,0
19880,Trần Thu Ánh,694,0,53,1,18283549,15000000,3,0,1,3,1,1,20042290,1,66,0,0,0.2268,0,1,0
2134,Mai Đức Nam,761,1,58,9,97285556,78000000,5,3,1,3,6,0,0,3,31,0,1,0.1731,0,4,0
4199,Dương Gia Yến,617,0,64,5,48104755,39000000,7,1,0,4,4,0,0,0,27,0,1,0.3116,0,1,0
75080,Mai Quang Trung,657,1,40,5,68706930,44000000,1,3,1,4,2,0,0,0,20,0,1,0.2823,0,2,0
57947,Đặng Thị Vũ,679,1,66,3,42234999,20000000,5,3,1,1,1,1,26843429,1,60,1,0,0.2217,0,2,0
59485,Dương Hữu Huy,614,1,41,2,29847914,15000000,7,2,1,3,5,1,8231148,1,73,2,0,0.2509,0,2,0
21251,Bùi Thu Vi,710,0,52,0,497419535,137000000,0,1,1,3,4,0,0,3,24,0,1,0.1784,0,4,0
73696,Vũ Ngọc Hưng,713,1,33,4,7070959,14000000,7,2,1,4,2,0,0,2,20,0,1,0.3267,0,2,0
24277,Hoàng Văn Hồng,695,0,57,7,17731783,22000000,0,0,3,2,2,0,0,1,14,0,1,0.3046,0,1,0
7493,Mai Quang Mai,675,0,54,7,58252745,30000000,5,1,1,4,3,1,27624559,1,72,2,0,0.1768,0,1,0
15906,Hoàng Thanh Dương,759,0,52,0,47974631,105000000,5,0,3,4,8,0,0,3,42,0,1,0.1566,0,4,0
45352,Bùi Anh Vi,736,0,35,4,18285730,23000000,5,1,1,2,5,0,0,1,25,0,1,0.2598,0,1,0
50371,Đặng Văn Hương,658,0,55,7,22322843,27000000,6,0,1,2,2,0,0,1,14,0,1,0.3289,0,1,1
4541,Trần Ngọc Linh,687,0,57,3,24429331,24000000,5,3,1,1,2,0,0,1,10,0,1,0.3048,0,2,0
35834,Mai Thu Nhiên,693,1,66,0,330634695,52000000,4,1,3,4,3,0,0,0,23,0,1,0.2029,0,4,0
57917,Bùi Hữu Linh,593,0,56,3,47398455,25000000,7,0,1,1,3,0,0,1,14,0,1,0.3763,0,1,0
75578,Lê Xuân Nam,637,1,86,7,172711646,19000000,5,2,1,2,3,0,0,0,17,0,1,0.3287,0,2,0
20089,Lê Quang Vân,773,0,46,5,145214029,49000000,6,0,3,3,3,1,170449152,0,75,0,0,0.1028,0,3,0
34563,Lê Minh Dương,694,0,44,6,9638051,19000000,5,1,1,1,4,0,0,1,18,0,1,0.294,0,1,0
35819,Trần Quang Huy,747,1,39,4,7669024,16000000,0,1,0,3,1,0,0,1,13,0,1,0.3343,0,1,1
13520,Trần Thị Nam,765,1,45,5,91289325,62000000,7,0,1,3,3,0,0,3,20,0,1,0.2114,0,1,0
19019,Trần Kim Khoa,651,1,38,2,6734732,7000000,2,0,2,4,6,1,7751365,2,86,0,0,0.2353,0,1,0
57974,Hoàng Văn Tùng,695,1,34,6,8435298,12000000,8,0,0,3,5,1,23398515,2,83,0,0,0.1911,0,1,0
70277,Bùi Thu Dương,604,0,57,8,11719414,4000000,1,4,1,2,3,0,0,2,17,0,1,0.4241,1,2,0
54739,Nguyễn Gia Mai,671,0,47,2,15859342,15000000,1,3,0,3,3,0,0,1,20,0,1,0.3315,0,2,1
59025,Trần Xuân Châu,717,1,27,0,55497909,135000000,4,1,1,4,4,0,0,3,27,0,1,0.2049,0,4,0
20099,Vũ Gia Nam,647,1,64,7,26004174,22000000,5,1,1,3,5,1,12695141,1,74,2,0,0.2055,0,1,0
57626,Phạm Kim Anh,731,1,55,2,19303952,19000000,5,1,1,1,3,1,37901627,1,69,2,0,0.1871,0,1,0
64440,Lê Văn Vi,630,0,79,3,17566298,24000000,5,3,1,2,6,0,0,1,28,0,1,0.3158,0,2,0
30016,Vũ Văn Chi,741,0,70,5,25231342,28000000,5,1,1,2,4,0,0,1,21,0,1,0.2584,0,1,0
32055,Phạm Quang Linh,671,0,40,0,40998742,59000000,2,4,1,3,4,0,0,0,24,0,1,0.2375,0,2,0
35406,Nguyễn Kim Thảo,622,0,50,8,12501620,14000000,0,0,1,2,1,1,7538081,2,55,0,0,0.3054,0,1,0
68565,Bùi Gia Lan,695,0,51,3,11636109,20000000,5,0,1,2,5,1,40203136,1,80,0,0,0.1712,0,1,0
58637,Lê Văn Nam,641,1,47,2,36974968,21000000,5,2,1,2,2,0,0,1,14,0,1,0.3518,0,2,0
43073,Đặng Ngọc Hương,640,0,51,4,123889334,37000000,5,4,1,3,6,0,0,0,31,0,1,0.2562,0,2,0
76205,Hoàng Minh Minh,665,1,32,0,42865002,46000000,7,2,0,2,5,0,0,0,25,0,1,0.2385,0,2,0
52732,Nguyễn Trần Ánh,658,0,47,1,76286813,34000000,5,4,1,3,4,0,0,1,24,0,1,0.275,0,2,0
29490,Dương Thanh Hồng,746,0,59,7,45072773,27000000,5,2,1,2,1,0,0,1,10,0,1,0.2909,0,2,0
28403,Phạm Quang Vi,704,0,39,4,33508180,17000000,4,1,1,1,3,1,9479910,1,60,2,0,0.1845,0,1,0
73053,Vũ Thị Hoàng,715,1,28,6,6628981,7000000,1,0,1,1,5,0,0,2,22,0,1,0.304,0,1,0
41840,Phạm Hữu Vân,657,0,43,3,23339436,34000000,0,0,1,5,4,0,0,1,30,0,1,0.2903,0,1,0
8751,Mai Hoàng Mai,629,0,56,2,125634427,21000000,8,4,1,1,1,0,0,1,7,0,1,0.3615,0,2,0
47565,Đặng Thị Hương,800,0,38,9,80392450,136000000,5,3,0,5,8,0,0,3,45,2,1,0.1504,0,4,0
43692,Hoàng Gia Linh,686,0,68,4,24936321,41000000,5,1,3,4,2,0,0,0,20,0,1,0.2715,0,1,0
76641,Đặng Trần Dũng,660,1,51,1,9022863,33000000,1,0,1,2,6,1,26757914,1,77,0,0,0.1708,0,1,0
35076,Lê Ngọc Bảo,696,1,38,2,20928084,21000000,8,1,1,4,3,0,0,1,23,0,1,0.2911,0,1,1
60625,Lê Hữu Dũng,663,1,62,7,54536596,28000000,5,0,1,3,5,1,7692369,1,70,0,0,0.1686,0,1,0
22725,Nguyễn Xuân Vũ,652,1,23,0,33029787,89000000,5,1,0,4,6,0,0,3,34,0,1,0.2341,0,1,0
6960,Vũ Kim Ngọc,601,0,44,7,56293335,18000000,5,3,1,2,1,0,0,1,10,0,1,0.4052,1,2,0
56662,Mai Minh Trung,658,1,49,1,56273461,37000000,3,1,1,4,8,0,0,0,42,2,1,0.2227,0,1,0
37928,Đặng Hoàng Vân,630,0,62,1,28968580,35000000,5,0,1,2,8,1,6772196,0,78,0,0,0.1577,0,1,0
41314,Phạm Thu Anh,698,1,49,8,22811836,10000000,1,1,1,4,3,1,9601300,2,73,2,0,0.2051,0,1,0
53137,Mai Thanh Dương,800,0,38,0,59820488,127000000,5,1,1,4,6,1,95168870,3,82,2,0,0.074,0,3,0
49126,Nguyễn Gia Xuân,649,0,52,5,76753768,51000000,8,1,1,3,1,0,0,0,13,0,1,0.2895,0,1,0
77557,Lê Kim Thành,665,1,55,2,5218654,6000000,6,0,1,1,1,0,0,2,7,0,1,0.3939,0,1,1
20836,Dương Gia Vi,664,0,36,4,46439532,39000000,8,3,1,2,3,0,0,0,17,0,1,0.2775,0,2,0
56905,Nguyễn Trần Bảo,800,1,49,9,137599431,136000000,1,1,1,2,4,0,0,3,21,0,1,0.1939,0,4,0
37561,Đặng Thanh Chi,647,0,64,7,32887190,18000000,5,0,1,1,3,0,0,1,14,0,1,0.3407,0,1,1
49412,Dương Đức Vũ,665,1,60,8,19410607,10000000,5,1,3,5,1,0,0,2,19,0,1,0.3701,0,1,0
62225,Nguyễn Thanh Tùng,711,1,46,1,48643566,24000000,1,2,1,4,1,0,0,1,16,0,1,0.296,0,2,0
65946,Mai Trần Bảo,633,1,39,8,3992597,6000000,6,0,0,3,3,1,7657362,2,73,0,0,0.2991,0,1,0
61302,Trần Xuân Lan,624,0,38,6,4485056,9000000,5,0,2,2,4,0,0,2,21,0,1,0.3932,0,1,1
21459,Trần Hoàng Vũ,656,1,86,6,22633103,14000000,5,2,1,1,2,0,0,2,10,0,1,0.3567,0,2,0
65185,Lê Gia Châu,699,1,78,0,616613322,119000000,8,3,0,4,6,0,0,3,34,0,1,0.1518,0,4,0
46248,Trần Thanh Tùng,622,1,32,4,21851505,27000000,5,0,0,4,7,1,6393131,1,81,0,0,0.1976,0,1,0
79353,Mai Kim Hưng,775,1,62,0,85188498,147000000,5,1,1,5,8,0,0,3,45,2,1,0.1497,0,4,0
2520,Lê Gia Ngọc,758,0,59,9,149558526,134000000,5,3,0,4,2,0,0,3,20,0,1,0.2179,0,4,0
69986,Lê Đức Ngọc,684,0,60,8,13853190,11000000,4,0,3,3,2,0,0,2,16,0,1,0.3406,0,1,0
41121,Vũ Quang Dương,745,0,59,3,7577804,30000000,5,2,1,3,1,1,20798979,1,60,2,0,0.2014,0,2,0
19232,Hoàng Thị Xuân,674,0,30,8,5357555,13000000,5,2,1,2,2,0,0,2,14,0,1,0.3581,0,2,0
